periodBegin,periodEnd,Tree
2023-07-12T01:00:00Z,2023-07-12T05:00:00Z,FB6
2023-07-17T01:45:00Z,2023-07-17T05:45:00Z,FB6
2023-07-19T18:45:00Z,2023-07-19T22:30:00Z,FB6
2023-07-25T19:30:00Z,2023-07-25T23:15:00Z,FB6
2023-07-28T18:00:00Z,2023-07-28T21:30:00Z,FB6
2023-08-05T18:15:00Z,2023-08-05T21:15:00Z,FB6
2023-08-09T22:00:00Z,2023-08-10T01:45:00Z,FB6
2023-08-13T20:30:00Z,2023-08-14T03:15:00Z,FB6
2023-08-16T20:00:00Z,2023-08-17T04:00:00Z,FB6
2023-08-28T18:00:00Z,2023-08-29T02:15:00Z,FB6
2023-08-29T18:00:00Z,2023-08-29T22:15:00Z,FB6
2023-08-31T02:00:00Z,2023-08-31T05:45:00Z,FB6
2023-08-31T18:15:00Z,2023-08-31T21:30:00Z,FB6
2023-09-01T21:15:00Z,2023-09-02T00:45:00Z,FB6
2023-09-02T19:30:00Z,2023-09-03T01:15:00Z,FB6
2023-09-03T18:00:00Z,2023-09-03T21:00:00Z,FB6
2023-09-05T00:15:00Z,2023-09-05T05:45:00Z,FB6
2023-09-05T23:15:00Z,2023-09-06T05:45:00Z,FB6
2023-09-08T20:30:00Z,2023-09-09T05:45:00Z,FB6
2023-09-13T18:00:00Z,2023-09-13T21:15:00Z,FB6
2023-09-16T01:15:00Z,2023-09-16T05:30:00Z,FB6
2023-09-16T23:45:00Z,2023-09-17T05:45:00Z,FB6
2023-09-22T18:00:00Z,2023-09-22T21:00:00Z,FB6
2023-09-23T18:00:00Z,2023-09-23T21:45:00Z,FB6
2023-09-26T18:00:00Z,2023-09-26T23:30:00Z,FB6
2023-09-30T02:30:00Z,2023-09-30T05:30:00Z,FB6
2023-10-03T02:15:00Z,2023-10-03T05:30:00Z,FB6
2023-10-10T02:15:00Z,2023-10-10T05:30:00Z,FB6
2023-10-14T01:45:00Z,2023-10-14T05:30:00Z,FB6
2023-10-16T01:45:00Z,2023-10-16T05:00:00Z,FB6
2023-10-20T01:30:00Z,2023-10-20T05:45:00Z,FB6
2023-10-21T19:45:00Z,2023-10-22T05:45:00Z,FB6
2023-10-30T18:00:00Z,2023-10-31T01:45:00Z,FB6
2023-11-12T23:15:00Z,2023-11-13T02:15:00Z,FB6
2023-11-17T22:45:00Z,2023-11-18T05:45:00Z,FB6
2023-11-25T01:00:00Z,2023-11-25T05:45:00Z,FB6
2023-12-03T18:00:00Z,2023-12-03T23:00:00Z,FB6
2023-12-08T18:00:00Z,2023-12-09T01:30:00Z,FB6
2023-12-09T02:45:00Z,2023-12-09T05:45:00Z,FB6
2023-12-26T19:30:00Z,2023-12-26T23:15:00Z,FB6
2024-01-11T02:45:00Z,2024-01-11T06:00:00Z,FB6
2024-01-15T02:00:00Z,2024-01-15T06:00:00Z,FB6
2024-01-16T23:30:00Z,2024-01-17T06:00:00Z,FB6
2024-01-19T18:00:00Z,2024-01-20T00:00:00Z,FB6
2024-01-21T21:45:00Z,2024-01-22T01:45:00Z,FB6
2024-01-22T03:00:00Z,2024-01-22T06:00:00Z,FB6
2024-01-23T18:30:00Z,2024-01-23T21:30:00Z,FB6
2024-01-26T19:00:00Z,2024-01-26T23:00:00Z,FB6
2024-01-28T01:15:00Z,2024-01-28T06:00:00Z,FB6
2024-02-05T18:15:00Z,2024-02-05T22:00:00Z,FB6
2024-02-06T23:15:00Z,2024-02-07T02:45:00Z,FB6
2024-02-11T01:00:00Z,2024-02-11T06:00:00Z,FB6
2024-02-11T18:00:00Z,2024-02-11T22:15:00Z,FB6
2024-02-13T20:00:00Z,2024-02-14T00:00:00Z,FB6
2024-02-23T01:00:00Z,2024-02-23T04:00:00Z,FB6
2024-02-24T03:00:00Z,2024-02-24T06:00:00Z,FB6
2024-02-24T18:00:00Z,2024-02-24T23:30:00Z,FB6
2024-02-27T18:00:00Z,2024-02-28T02:30:00Z,FB6
2024-03-01T18:00:00Z,2024-03-01T21:00:00Z,FB6
2024-03-02T23:30:00Z,2024-03-03T06:00:00Z,FB6
2024-03-04T01:00:00Z,2024-03-04T06:00:00Z,FB6
2024-04-07T20:00:00Z,2024-04-08T04:00:00Z,FB6
2024-05-08T01:30:00Z,2024-05-08T06:00:00Z,FB6
2024-07-17T21:15:00Z,2024-07-18T01:15:00Z,FB6
