periodBegin,periodEnd,Tree
2024-01-11T18:00:00Z,2024-01-11T21:15:00Z,FB1
2024-01-15T02:30:00Z,2024-01-15T06:00:00Z,FB1
2024-01-17T02:15:00Z,2024-01-17T06:00:00Z,FB1
2024-01-19T18:00:00Z,2024-01-20T00:45:00Z,FB1
2024-01-21T20:45:00Z,2024-01-22T06:00:00Z,FB1
2024-01-23T18:00:00Z,2024-01-23T21:00:00Z,FB1
2024-01-27T23:30:00Z,2024-01-28T06:00:00Z,FB1
2024-02-02T21:15:00Z,2024-02-03T04:15:00Z,FB1
2024-02-05T20:15:00Z,2024-02-06T00:30:00Z,FB1
2024-02-11T01:00:00Z,2024-02-11T06:00:00Z,FB1
2024-02-11T18:00:00Z,2024-02-11T21:45:00Z,FB1
2024-02-13T18:30:00Z,2024-02-13T23:30:00Z,FB1
2024-02-14T22:15:00Z,2024-02-15T01:30:00Z,FB1
2024-02-24T18:00:00Z,2024-02-24T22:15:00Z,FB1
2024-02-27T18:00:00Z,2024-02-27T21:30:00Z,FB1
2024-02-27T22:30:00Z,2024-02-28T02:15:00Z,FB1
2024-02-29T23:00:00Z,2024-03-01T04:00:00Z,FB1
2024-03-01T18:00:00Z,2024-03-01T21:45:00Z,FB1
2024-03-01T22:15:00Z,2024-03-02T02:15:00Z,FB1
2024-03-09T18:15:00Z,2024-03-09T21:30:00Z,FB1
2024-03-26T18:45:00Z,2024-03-27T03:30:00Z,FB1
2024-03-27T23:45:00Z,2024-03-28T03:30:00Z,FB1
2024-04-07T23:30:00Z,2024-04-08T03:45:00Z,FB1
2024-04-15T02:30:00Z,2024-04-15T05:30:00Z,FB1
2024-04-22T18:45:00Z,2024-04-22T22:30:00Z,FB1
2024-04-25T19:30:00Z,2024-04-25T23:30:00Z,FB1
2024-05-23T21:15:00Z,2024-05-24T02:30:00Z,FB1
2024-05-27T18:15:00Z,2024-05-27T21:30:00Z,FB1
2024-05-28T00:30:00Z,2024-05-28T04:00:00Z,FB1
2024-06-09T19:15:00Z,2024-06-10T05:00:00Z,FB1
2024-06-10T23:30:00Z,2024-06-11T04:45:00Z,FB1
2024-06-11T18:00:00Z,2024-06-11T21:45:00Z,FB1
2024-06-12T22:30:00Z,2024-06-13T01:45:00Z,FB1
2024-06-13T22:30:00Z,2024-06-14T02:00:00Z,FB1
2024-06-15T23:15:00Z,2024-06-16T02:30:00Z,FB1
2024-06-16T23:30:00Z,2024-06-17T04:45:00Z,FB1
2024-06-19T01:15:00Z,2024-06-19T05:15:00Z,FB1
2024-06-19T20:15:00Z,2024-06-20T05:30:00Z,FB1
2024-06-21T22:00:00Z,2024-06-22T02:00:00Z,FB1
2024-06-22T19:15:00Z,2024-06-23T05:15:00Z,FB1
2024-06-23T22:00:00Z,2024-06-24T05:15:00Z,FB1
2024-06-25T22:15:00Z,2024-06-26T01:15:00Z,FB1
2024-06-29T23:00:00Z,2024-06-30T05:15:00Z,FB1
2024-06-30T18:15:00Z,2024-07-01T05:30:00Z,FB1
2024-07-04T21:45:00Z,2024-07-05T04:00:00Z,FB1
2024-07-05T21:45:00Z,2024-07-06T02:30:00Z,FB1
2024-07-15T18:15:00Z,2024-07-15T22:45:00Z,FB1
2024-07-17T22:15:00Z,2024-07-18T01:30:00Z,FB1
2024-07-21T19:15:00Z,2024-07-22T05:30:00Z,FB1
2024-07-23T20:00:00Z,2024-07-24T05:45:00Z,FB1
2024-07-25T00:30:00Z,2024-07-25T05:30:00Z,FB1
2024-07-26T22:00:00Z,2024-07-27T04:45:00Z,FB1
2024-07-27T18:15:00Z,2024-07-27T23:15:00Z,FB1
