periodBegin,periodEnd,Tree
2023-08-28T01:15:00Z,2023-08-28T05:30:00Z,FB8
2023-08-28T18:00:00Z,2023-08-29T01:45:00Z,FB8
2023-08-29T18:00:00Z,2023-08-29T23:00:00Z,FB8
2023-08-31T01:45:00Z,2023-08-31T05:45:00Z,FB8
2023-09-03T18:15:00Z,2023-09-03T21:45:00Z,FB8
2023-09-08T23:45:00Z,2023-09-09T05:45:00Z,FB8
2023-09-22T19:15:00Z,2023-09-23T02:00:00Z,FB8
2023-09-23T18:00:00Z,2023-09-23T21:30:00Z,FB8
2023-09-24T18:30:00Z,2023-09-24T22:30:00Z,FB8
2023-09-26T18:00:00Z,2023-09-26T23:30:00Z,FB8
2023-10-04T23:30:00Z,2023-10-05T05:30:00Z,FB8
2023-10-22T00:15:00Z,2023-10-22T05:45:00Z,FB8
2023-10-30T18:15:00Z,2023-10-30T21:15:00Z,FB8
2023-10-31T02:45:00Z,2023-10-31T06:00:00Z,FB8
2023-11-03T01:15:00Z,2023-11-03T04:45:00Z,FB8
2023-11-09T18:00:00Z,2023-11-09T22:45:00Z,FB8
2023-11-10T23:15:00Z,2023-11-11T03:00:00Z,FB8
2023-11-12T23:30:00Z,2023-11-13T03:45:00Z,FB8
2023-11-14T21:00:00Z,2023-11-15T02:30:00Z,FB8
2023-11-21T02:30:00Z,2023-11-21T05:30:00Z,FB8
2023-11-26T23:15:00Z,2023-11-27T03:15:00Z,FB8
2023-12-03T18:00:00Z,2023-12-03T21:15:00Z,FB8
2023-12-08T23:00:00Z,2023-12-09T05:30:00Z,FB8
2023-12-10T01:00:00Z,2023-12-10T05:45:00Z,FB8
2023-12-14T23:45:00Z,2023-12-15T03:45:00Z,FB8
2023-12-15T23:00:00Z,2023-12-16T04:15:00Z,FB8
2023-12-20T22:30:00Z,2023-12-21T02:30:00Z,FB8
2023-12-29T02:15:00Z,2023-12-29T05:30:00Z,FB8
2024-01-05T18:00:00Z,2024-01-05T22:00:00Z,FB8
2024-01-07T02:45:00Z,2024-01-07T05:45:00Z,FB8
2024-01-09T18:00:00Z,2024-01-10T06:00:00Z,FB8
2024-01-11T18:00:00Z,2024-01-11T21:00:00Z,FB8
2024-01-11T21:45:00Z,2024-01-12T06:00:00Z,FB8
2024-01-12T18:00:00Z,2024-01-13T01:00:00Z,FB8
2024-01-15T01:00:00Z,2024-01-15T04:15:00Z,FB8
2024-02-02T20:30:00Z,2024-02-03T06:00:00Z,FB8
2024-02-11T18:00:00Z,2024-02-12T00:00:00Z,FB8
2024-02-22T23:45:00Z,2024-02-23T06:00:00Z,FB8
2024-02-27T19:15:00Z,2024-02-27T23:15:00Z,FB8
2024-03-05T20:45:00Z,2024-03-06T00:45:00Z,FB8
2024-03-06T18:15:00Z,2024-03-06T22:45:00Z,FB8
2024-03-09T01:30:00Z,2024-03-09T05:00:00Z,FB8
2024-03-09T18:30:00Z,2024-03-09T21:45:00Z,FB8
2024-03-18T02:45:00Z,2024-03-18T05:45:00Z,FB8
2024-03-22T18:00:00Z,2024-03-23T01:15:00Z,FB8
2024-03-25T20:45:00Z,2024-03-26T02:45:00Z,FB8
2024-03-26T23:30:00Z,2024-03-27T03:30:00Z,FB8
2024-03-27T20:30:00Z,2024-03-28T04:00:00Z,FB8
2024-04-07T18:00:00Z,2024-04-07T22:15:00Z,FB8
2024-04-10T22:15:00Z,2024-04-11T02:15:00Z,FB8
2024-04-28T18:00:00Z,2024-04-29T00:15:00Z,FB8
2024-05-08T01:45:00Z,2024-05-08T05:45:00Z,FB8
2024-05-13T20:30:00Z,2024-05-14T04:45:00Z,FB8
2024-05-14T19:15:00Z,2024-05-14T23:30:00Z,FB8
2024-05-15T01:30:00Z,2024-05-15T04:30:00Z,FB8
2024-05-18T20:15:00Z,2024-05-18T23:15:00Z,FB8
2024-05-19T00:15:00Z,2024-05-19T03:30:00Z,FB8
2024-06-03T20:15:00Z,2024-06-04T00:15:00Z,FB8
2024-06-09T19:45:00Z,2024-06-10T05:15:00Z,FB8
2024-06-30T02:00:00Z,2024-06-30T05:30:00Z,FB8
2024-07-01T01:30:00Z,2024-07-01T05:45:00Z,FB8
2024-07-10T21:00:00Z,2024-07-11T05:30:00Z,FB8
2024-07-27T18:15:00Z,2024-07-27T23:15:00Z,FB8
2024-08-05T02:00:00Z,2024-08-05T06:00:00Z,FB8
