periodBegin,periodEnd,Tree
2023-11-15T18:15:00Z,2023-11-15T22:30:00Z,FB5
2023-11-17T23:45:00Z,2023-11-18T05:45:00Z,FB5
2023-12-03T18:00:00Z,2023-12-03T22:15:00Z,FB5
2023-12-08T18:00:00Z,2023-12-09T01:30:00Z,FB5
2023-12-09T02:00:00Z,2023-12-09T05:45:00Z,FB5
2023-12-16T02:45:00Z,2023-12-16T06:00:00Z,FB5
2023-12-26T18:45:00Z,2023-12-26T21:45:00Z,FB5
2024-01-09T18:00:00Z,2024-01-10T06:00:00Z,FB5
2024-01-11T18:00:00Z,2024-01-12T03:30:00Z,FB5
2024-01-12T18:00:00Z,2024-01-13T02:00:00Z,FB5
2024-01-15T02:00:00Z,2024-01-15T06:00:00Z,FB5
2024-01-19T19:30:00Z,2024-01-19T23:45:00Z,FB5
2024-01-21T22:30:00Z,2024-01-22T01:45:00Z,FB5
2024-01-23T18:00:00Z,2024-01-23T22:00:00Z,FB5
2024-01-26T19:00:00Z,2024-01-26T23:00:00Z,FB5
2024-01-28T01:30:00Z,2024-01-28T06:00:00Z,FB5
2024-02-02T21:15:00Z,2024-02-03T05:00:00Z,FB5
2024-02-05T20:15:00Z,2024-02-06T00:15:00Z,FB5
2024-02-06T18:00:00Z,2024-02-07T03:15:00Z,FB5
2024-02-09T01:45:00Z,2024-02-09T06:00:00Z,FB5
2024-02-11T01:30:00Z,2024-02-11T06:00:00Z,FB5
2024-02-11T18:00:00Z,2024-02-11T23:00:00Z,FB5
2024-02-13T20:15:00Z,2024-02-14T00:00:00Z,FB5
2024-02-22T23:45:00Z,2024-02-23T04:15:00Z,FB5
2024-02-23T18:00:00Z,2024-02-23T21:15:00Z,FB5
2024-02-24T03:00:00Z,2024-02-24T06:00:00Z,FB5
2024-02-24T18:00:00Z,2024-02-24T23:30:00Z,FB5
2024-02-25T23:45:00Z,2024-02-26T03:45:00Z,FB5
2024-02-27T19:15:00Z,2024-02-28T05:30:00Z,FB5
2024-03-01T18:00:00Z,2024-03-01T21:00:00Z,FB5
2024-03-03T00:00:00Z,2024-03-03T06:00:00Z,FB5
2024-03-05T20:45:00Z,2024-03-06T01:15:00Z,FB5
2024-03-06T18:15:00Z,2024-03-06T22:45:00Z,FB5
2024-03-09T18:15:00Z,2024-03-09T21:45:00Z,FB5
2024-03-12T21:00:00Z,2024-03-13T00:00:00Z,FB5
2024-03-22T18:00:00Z,2024-03-22T22:45:00Z,FB5
2024-03-24T02:30:00Z,2024-03-24T05:45:00Z,FB5
2024-03-25T18:15:00Z,2024-03-25T22:30:00Z,FB5
2024-03-26T18:30:00Z,2024-03-26T22:15:00Z,FB5
2024-03-26T23:30:00Z,2024-03-27T03:15:00Z,FB5
2024-04-06T18:00:00Z,2024-04-06T21:45:00Z,FB5
2024-04-07T18:00:00Z,2024-04-08T00:15:00Z,FB5
2024-04-10T21:00:00Z,2024-04-11T00:30:00Z,FB5
2024-04-24T21:00:00Z,2024-04-25T00:00:00Z,FB5
2024-04-25T02:15:00Z,2024-04-25T05:15:00Z,FB5
2024-04-29T18:00:00Z,2024-04-29T23:00:00Z,FB5
2024-05-13T00:00:00Z,2024-05-13T04:00:00Z,FB5
2024-05-13T18:00:00Z,2024-05-14T05:15:00Z,FB5
2024-05-15T01:30:00Z,2024-05-15T04:30:00Z,FB5
2024-05-18T21:30:00Z,2024-05-19T05:00:00Z,FB5
2024-05-27T18:15:00Z,2024-05-27T21:15:00Z,FB5
2024-06-10T00:30:00Z,2024-06-10T03:45:00Z,FB5
2024-06-16T23:45:00Z,2024-06-17T04:15:00Z,FB5
